Hour,Minute,Second,Millisecond,Time,Price
13,59,9,477,13:59:09.477,39.2
12,38,31,992,12:38:31.992,38.81
10,0,59,341,10:00:59.341,45.52
10,54,43,807,10:54:43.807,44.96
9,44,8,986,09:44:08.986,44.6
16,58,17,91,16:58:17.091,43.84
10,49,10,204,10:49:10.204,45.77
16,21,44,749,16:21:44.749,42.78
16,34,10,408,16:34:10.408,43.77
11,32,40,138,11:32:40.138,43.24
16,50,59,187,16:50:59.187,43.06
11,29,47,222,11:29:47.222,43.45
14,41,52,936,14:41:52.936,43.39
11,4,22,571,11:04:22.571,46.52
13,53,32,920,13:53:32.920,41.73
9,14,1,828,09:14:01.828,45.07
13,31,53,912,13:31:53.912,42.65
9,58,54,70,09:58:54.070,45.28
13,40,59,854,13:40:59.854,43.23
10,53,39,301,10:53:39.301,45.14
12,50,27,15,12:50:27.015,39.85
9,19,31,543,09:19:31.543,45.25
15,44,45,319,15:44:45.319,43.02
14,36,14,678,14:36:14.678,42.96
12,21,11,63,12:21:11.063,38.87
15,23,35,13,15:23:35.013,44.75
15,21,48,816,15:21:48.816,43.76
11,22,48,24,11:22:48.024,44.88
11,31,37,579,11:31:37.579,42.96
10,52,7,858,10:52:07.858,45.45
13,27,49,45,13:27:49.045,41.59
9,25,55,766,09:25:55.766,44.98
11,22,8,413,11:22:08.413,45.03
14,52,17,815,14:52:17.815,43.96
12,52,8,754,12:52:08.754,40.58
16,17,12,269,16:17:12.269,43.31
11,42,57,348,11:42:57.348,42.35
11,41,31,549,11:41:31.549,42.47
14,59,49,633,14:59:49.633,43.77
9,58,16,398,09:58:16.398,45.83
15,52,0,106,15:52:00.106,42.17
10,53,8,560,10:53:08.560,45.14
16,29,33,645,16:29:33.645,42.26
16,1,47,521,16:01:47.521,42.89
16,50,23,531,16:50:23.531,42.82
11,36,58,371,11:36:58.371,42.97
15,49,24,765,15:49:24.765,42.51
16,13,26,984,16:13:26.984,42.81
12,51,11,34,12:51:11.034,40.2
15,52,23,4,15:52:23.004,42.05
13,51,10,783,13:51:10.783,42
15,26,41,197,15:26:41.197,42.82
14,1,25,802,14:01:25.802,39.39
15,49,38,378,15:49:38.378,42.61
10,49,52,711,10:49:52.711,45.92
9,2,30,926,09:02:30.926,45.68
16,0,29,634,16:00:29.634,42.82
14,57,51,70,14:57:51.070,43.82
16,21,33,623,16:21:33.623,42.37
15,25,20,434,15:25:20.434,43.12
15,16,18,328,15:16:18.328,42.66
16,6,4,675,16:06:04.675,42.95
15,17,50,242,15:17:50.242,43.06
14,57,23,433,14:57:23.433,43.68
9,37,43,285,09:37:43.285,44.24
12,44,42,971,12:44:42.971,39.34
11,12,16,42,11:12:16.042,45.51
12,39,8,333,12:39:08.333,38.48
15,37,45,124,15:37:45.124,43.53
11,32,57,823,11:32:57.823,43.37
16,33,45,590,16:33:45.590,43.76
11,19,49,900,11:19:49.900,45.74
16,3,31,777,16:03:31.777,41.76
12,10,4,793,12:10:04.793,40.96
11,41,42,455,11:41:42.455,42.47
13,3,36,415,13:03:36.415,41.95
13,29,23,657,13:29:23.657,41.76
14,30,48,637,14:30:48.637,42.69
10,8,30,321,10:08:30.321,46.91
16,18,28,513,16:18:28.513,42.56
11,40,29,602,11:40:29.602,42.53
12,9,34,754,12:09:34.754,40.95
15,44,30,720,15:44:30.720,42.79
16,8,15,666,16:08:15.666,43.67
12,13,50,292,12:13:50.292,39.75
11,3,18,641,11:03:18.641,45.93
14,37,34,353,14:37:34.353,42.66
9,35,0,587,09:35:00.587,44.99
11,25,11,753,11:25:11.753,44.45
11,10,52,567,11:10:52.567,45.52
13,32,24,400,13:32:24.400,42.48
15,47,19,413,15:47:19.413,42.72
11,22,55,133,11:22:55.133,44.76
9,10,31,882,09:10:31.882,46.27
14,51,40,548,14:51:40.548,43.6
12,42,6,99,12:42:06.099,39.17
12,29,22,80,12:29:22.080,39.57
16,23,52,940,16:23:52.940,42.63
16,46,1,988,16:46:01.988,43.74
11,12,0,716,11:12:00.716,45.7
14,29,25,768,14:29:25.768,42.31
14,15,27,698,14:15:27.698,39.89
13,11,58,291,13:11:58.291,40.08
9,17,10,536,09:17:10.536,45.48
10,40,56,811,10:40:56.811,45.27
16,6,23,721,16:06:23.721,42.79
14,35,51,772,14:35:51.772,43.32
15,37,29,670,15:37:29.670,43.55
13,2,48,699,13:02:48.699,41.33
14,57,57,8,14:57:57.008,43.71
12,32,37,295,12:32:37.295,40.16
13,18,14,825,13:18:14.825,41.68
15,52,59,192,15:52:59.192,41.85
11,25,57,725,11:25:57.725,44.29
14,37,24,47,14:37:24.047,42.43
12,42,32,391,12:42:32.391,39.23
12,39,29,922,12:39:29.922,38.43
9,46,12,134,09:46:12.134,44.72
12,31,27,73,12:31:27.073,40.43
15,54,0,35,15:54:00.035,41.43
11,48,30,619,11:48:30.619,43.35
16,37,18,74,16:37:18.074,43.91
12,36,0,729,12:36:00.729,39.16
15,38,57,311,15:38:57.311,43.99
13,47,23,939,13:47:23.939,42.58
12,20,12,815,12:20:12.815,39.53
10,6,15,874,10:06:15.874,46.01
12,24,29,126,12:24:29.126,39.09
14,7,13,955,14:07:13.955,38.26
14,48,14,628,14:48:14.628,44.7
13,18,10,8,13:18:10.008,41.72
11,22,49,146,11:22:49.146,44.82
15,36,17,951,15:36:17.951,44.18
10,3,56,654,10:03:56.654,45.87
16,2,4,695,16:02:04.695,42.78
13,49,31,798,13:49:31.798,42.54
15,38,25,923,15:38:25.923,43.76
13,4,34,766,13:04:34.766,41.26
10,25,35,395,10:25:35.395,48.16
9,8,45,306,09:08:45.306,45.78
10,47,42,589,10:47:42.589,45.43
10,25,25,993,10:25:25.993,48.02
15,33,27,261,15:33:27.261,43.04
15,4,51,102,15:04:51.102,42.46
10,12,54,795,10:12:54.795,46.82
11,2,18,553,11:02:18.553,45.52
15,47,13,528,15:47:13.528,42.31
9,21,53,575,09:21:53.575,45.99
15,54,47,298,15:54:47.298,41.17
14,31,29,362,14:31:29.362,43.09
16,49,6,461,16:49:06.461,42.53
11,0,54,169,11:00:54.169,46.83
9,18,16,210,09:18:16.210,45.29
12,52,36,656,12:52:36.656,40.92
16,42,10,46,16:42:10.046,44.41
16,56,59,483,16:56:59.483,43.81
12,32,23,485,12:32:23.485,40.33
12,16,50,198,12:16:50.198,39.17
13,37,55,792,13:37:55.792,43.25
12,1,19,400,12:01:19.400,40.71
12,22,51,942,12:22:51.942,38.54
14,51,44,401,14:51:44.401,43.48
16,34,23,471,16:34:23.471,43.83
12,28,2,963,12:28:02.963,39.38
14,28,36,549,14:28:36.549,42.04
10,31,26,74,10:31:26.074,47.65
12,30,36,638,12:30:36.638,38.82
14,28,19,589,14:28:19.589,42.54
16,5,47,437,16:05:47.437,42.87
10,2,15,277,10:02:15.277,45.82
11,30,51,489,11:30:51.489,42.83
12,0,17,326,12:00:17.326,41.48
9,51,41,395,09:51:41.395,45.47
11,54,50,609,11:54:50.609,42.11
11,57,4,879,11:57:04.879,42.41
11,12,21,182,11:12:21.182,45.62
13,0,4,751,13:00:04.751,40.97
13,59,22,931,13:59:22.931,39.34
14,32,47,403,14:32:47.403,42.72
16,54,21,72,16:54:21.072,44.54
15,13,12,470,15:13:12.470,42.83
9,56,0,738,09:56:00.738,44.8
13,15,56,515,13:15:56.515,41.06
10,48,39,845,10:48:39.845,45.86
10,11,51,113,10:11:51.113,47.07
11,0,34,758,11:00:34.758,46.88
9,29,52,432,09:29:52.432,46.78
15,41,17,119,15:41:17.119,43.78
16,38,50,291,16:38:50.291,44.42
12,32,43,63,12:32:43.063,40.25
10,57,28,415,10:57:28.415,44.98
10,35,33,660,10:35:33.660,47.1
10,44,40,613,10:44:40.613,44.6
13,58,48,878,13:58:48.878,38.97
11,19,1,153,11:19:01.153,45.95
13,42,53,753,13:42:53.753,42.81
11,39,32,497,11:39:32.497,42.63
15,21,33,403,15:21:33.403,43.75
15,26,33,509,15:26:33.509,42.9
11,38,57,497,11:38:57.497,42.47
15,52,38,214,15:52:38.214,41.9
14,33,26,499,14:33:26.499,42.67
10,39,14,992,10:39:14.992,46.04
11,24,24,308,11:24:24.308,44.13
15,15,3,81,15:15:03.081,43.25
15,27,58,121,15:27:58.121,43.01
13,7,6,207,13:07:06.207,40.63
9,12,17,185,09:12:17.185,45.82
14,4,33,977,14:04:33.977,39.17
10,23,59,824,10:23:59.824,47.34
16,52,51,850,16:52:51.850,43.65
10,39,12,265,10:39:12.265,46.09
12,17,42,481,12:17:42.481,39.39
13,14,6,980,13:14:06.980,40.92
12,23,13,36,12:23:13.036,38.67
11,38,15,654,11:38:15.654,42.05
16,48,19,141,16:48:19.141,42.69
13,38,10,904,13:38:10.904,43.33
12,35,1,299,12:35:01.299,39.53
13,39,53,150,13:39:53.150,43.08
16,47,0,937,16:47:00.937,43.39
10,42,43,724,10:42:43.724,44.04
13,27,14,120,13:27:14.120,41.37
15,36,38,828,15:36:38.828,44.33
13,23,52,573,13:23:52.573,42.23
15,17,24,267,15:17:24.267,43.39
16,36,58,364,16:36:58.364,43.86
9,22,36,505,09:22:36.505,45.72
14,30,32,114,14:30:32.114,42.46
16,37,9,479,16:37:09.479,43.72
11,46,35,296,11:46:35.296,42.99
9,59,47,919,09:59:47.919,45.36
15,49,59,615,15:49:59.615,42.44
16,2,27,858,16:02:27.858,42.32
11,21,23,416,11:21:23.416,44.78
15,26,25,391,15:26:25.391,43.05
9,51,41,989,09:51:41.989,45.39
9,2,38,826,09:02:38.826,45.85
15,53,26,547,15:53:26.547,42.04
10,16,49,426,10:16:49.426,47.62
10,50,28,329,10:50:28.329,46.27
11,14,8,436,11:14:08.436,45.76
15,35,28,428,15:35:28.428,43.96
11,32,21,750,11:32:21.750,43.06
16,6,59,708,16:06:59.708,43.27
16,51,19,548,16:51:19.548,42.91
10,35,46,767,10:35:46.767,46.95
14,54,0,776,14:54:00.776,44.18
14,25,21,809,14:25:21.809,42.12
14,15,43,617,14:15:43.617,40.1
12,59,48,65,12:59:48.065,40.51
14,26,47,187,14:26:47.187,42.29
14,22,21,929,14:22:21.929,41.65
11,16,37,230,11:16:37.230,45.13
9,16,56,589,09:16:56.589,45.42
9,36,29,930,09:36:29.930,44.27
11,46,50,400,11:46:50.400,42.98
10,57,33,59,10:57:33.059,44.95
11,22,24,393,11:22:24.393,44.88
14,16,57,702,14:16:57.702,39.98
16,6,41,705,16:06:41.705,43.17
9,2,35,951,09:02:35.951,45.81
16,6,43,29,16:06:43.029,43.27
14,8,18,893,14:08:18.893,38.81
10,53,41,63,10:53:41.063,45.26
9,48,43,210,09:48:43.210,46.2
11,25,6,858,11:25:06.858,44.53
16,52,47,543,16:52:47.543,43.54
14,42,6,108,14:42:06.108,43.37
9,41,22,381,09:41:22.381,44.7
12,46,10,383,12:46:10.383,39.53
12,5,0,671,12:05:00.671,40.08
15,43,45,981,15:43:45.981,43.33
13,23,56,563,13:23:56.563,42.2
10,33,1,418,10:33:01.418,47.12
9,37,37,934,09:37:37.934,44.29
9,34,51,143,09:34:51.143,45.2
9,18,17,727,09:18:17.727,45.42
13,13,34,395,13:13:34.395,40.68
12,16,29,15,12:16:29.015,39.32
14,40,54,237,14:40:54.237,43.06
12,18,7,807,12:18:07.807,39.19
14,47,2,913,14:47:02.913,44.35
11,35,56,475,11:35:56.475,43.4
13,39,22,868,13:39:22.868,43.14
16,3,47,565,16:03:47.565,42.16
16,9,56,106,16:09:56.106,44.03
13,53,45,371,13:53:45.371,41.67
14,4,1,769,14:04:01.769,38.98
9,36,46,820,09:36:46.820,44.28
14,24,36,792,14:24:36.792,42.05
13,56,39,800,13:56:39.800,39.84
9,4,42,798,09:04:42.798,46.51
15,55,34,376,15:55:34.376,41.19
13,22,48,547,13:22:48.547,42.01
9,18,17,123,09:18:17.123,45.4
13,51,42,492,13:51:42.492,42.41
13,28,24,497,13:28:24.497,41.91
13,13,49,429,13:13:49.429,40.49
16,28,34,84,16:28:34.084,41.74
10,14,7,432,10:14:07.432,46.87
13,9,43,331,13:09:43.331,40.51
10,32,8,698,10:32:08.698,47.52
13,38,4,777,13:38:04.777,43.32
10,25,2,870,10:25:02.870,47.51
12,57,44,252,12:57:44.252,40.46
11,35,15,748,11:35:15.748,43.66
13,27,50,642,13:27:50.642,41.52
15,34,39,915,15:34:39.915,43.5
13,53,48,492,13:53:48.492,41.5
14,56,25,140,14:56:25.140,42.77
9,9,35,758,09:09:35.758,46.4
14,42,47,788,14:42:47.788,42.96
14,5,35,289,14:05:35.289,39.16
16,39,56,293,16:39:56.293,45.19
13,2,11,106,13:02:11.106,40.77
14,31,31,647,14:31:31.647,42.92
14,58,19,796,14:58:19.796,43.21
12,11,39,679,12:11:39.679,40.58
12,2,35,55,12:02:35.055,40.26
9,53,46,446,09:53:46.446,44.89
14,41,58,599,14:41:58.599,43.29
9,24,9,246,09:24:09.246,45.44
9,38,54,671,09:38:54.671,44.12
11,38,56,917,11:38:56.917,42.47
12,57,32,352,12:57:32.352,40.37
16,58,54,221,16:58:54.221,43.33
12,22,16,991,12:22:16.991,38.36
15,31,21,538,15:31:21.538,43.56
11,38,27,979,11:38:27.979,41.91
16,2,12,854,16:02:12.854,42.68
15,50,11,572,15:50:11.572,42.33
13,45,5,57,13:45:05.057,42.98
13,34,44,693,13:34:44.693,42.79
10,53,44,572,10:53:44.572,45.32
15,42,45,800,15:42:45.800,43.39
16,39,59,727,16:39:59.727,45.49
12,6,43,751,12:06:43.751,40.45
15,40,30,415,15:40:30.415,44.15
10,11,1,146,10:11:01.146,46.95
9,37,3,527,09:37:03.527,44.39
9,43,53,344,09:43:53.344,44.45
15,39,57,488,15:39:57.488,44.47
12,3,55,859,12:03:55.859,39.64
12,38,51,384,12:38:51.384,38.4
10,32,4,381,10:32:04.381,47.45
14,46,17,889,14:46:17.889,43.54
14,50,23,309,14:50:23.309,43.84
11,35,5,88,11:35:05.088,43.4
11,35,46,581,11:35:46.581,43.57
10,6,9,0,10:06:09.000,45.97
14,31,57,806,14:31:57.806,43.46
15,18,11,367,15:18:11.367,43.24
11,32,16,469,11:32:16.469,43.1
11,47,22,374,11:47:22.374,43.1
10,56,30,426,10:56:30.426,45.72
16,53,3,551,16:53:03.551,43.89
16,55,29,655,16:55:29.655,44.76
15,10,45,510,15:10:45.510,42.3
15,20,57,412,15:20:57.412,43.9
14,29,38,242,14:29:38.242,42.28
16,26,25,960,16:26:25.960,42.11
14,34,27,425,14:34:27.425,42.68
15,1,24,923,15:01:24.923,43.14
9,30,52,129,09:30:52.129,46.53
16,14,18,187,16:14:18.187,42.56
16,39,29,754,16:39:29.754,44.71
16,0,15,448,16:00:15.448,43.2
16,37,58,545,16:37:58.545,44.17
11,12,6,368,11:12:06.368,45.72
13,25,32,980,13:25:32.980,41.8
10,42,42,594,10:42:42.594,44.07
14,3,39,893,14:03:39.893,38.73
11,56,14,487,11:56:14.487,42.82
12,39,39,926,12:39:39.926,38.25
16,51,14,964,16:51:14.964,43.02
15,38,45,182,15:38:45.182,43.88
15,27,45,671,15:27:45.671,42.95
15,31,52,483,15:31:52.483,43.33
16,29,4,354,16:29:04.354,41.92
14,25,7,400,14:25:07.400,42.37
10,6,35,941,10:06:35.941,46.38
9,58,26,896,09:58:26.896,45.94
11,32,47,100,11:32:47.100,43.39
16,31,36,472,16:31:36.472,42.52
14,42,21,743,14:42:21.743,43.35
11,36,12,719,11:36:12.719,43.09
13,38,41,677,13:38:41.677,43.36
13,43,46,224,13:43:46.224,42.94
15,22,16,202,15:22:16.202,43.58
9,34,22,920,09:34:22.920,45.89
9,19,22,244,09:19:22.244,45.33
15,16,17,656,15:16:17.656,42.59
14,14,8,648,14:14:08.648,40.22
16,36,53,271,16:36:53.271,43.7
16,50,46,954,16:50:46.954,42.92
16,16,9,730,16:16:09.730,43.55
10,24,18,46,10:24:18.046,47.49
16,44,44,125,16:44:44.125,44.57
11,23,26,747,11:23:26.747,44.84
14,46,42,261,14:46:42.261,44.26
15,16,26,313,15:16:26.313,42.81
9,16,59,802,09:16:59.802,45.48
11,13,27,368,11:13:27.368,46.2
14,48,56,257,14:48:56.257,44.44
15,36,37,973,15:36:37.973,44.28
15,27,47,412,15:27:47.412,43.15
13,19,27,538,13:19:27.538,42.2
11,34,8,454,11:34:08.454,43.58
16,35,46,980,16:35:46.980,43.31
11,0,43,527,11:00:43.527,46.81
14,41,25,666,14:41:25.666,43.28
15,35,39,586,15:35:39.586,44.12
9,36,50,281,09:36:50.281,44.34
9,13,35,295,09:13:35.295,45.66
11,33,47,84,11:33:47.084,43.55
13,44,42,611,13:44:42.611,42.92
13,16,35,641,13:16:35.641,41.4
9,45,50,248,09:45:50.248,44.81
10,55,28,972,10:55:28.972,45.66
12,29,53,56,12:29:53.056,39.03
16,35,9,773,16:35:09.773,43.77
13,30,11,369,13:30:11.369,41.77
12,11,26,226,12:11:26.226,40.61
13,17,56,310,13:17:56.310,42.15
13,34,28,276,13:34:28.276,42.6
13,59,33,805,13:59:33.805,39.36
11,20,4,473,11:20:04.473,45.6
15,42,18,723,15:42:18.723,43.58
13,44,42,985,13:44:42.985,42.93
15,33,1,533,15:33:01.533,42.85
11,40,4,151,11:40:04.151,42.19
11,15,48,375,11:15:48.375,45.3
10,41,14,101,10:41:14.101,45
11,25,42,119,11:25:42.119,43.95
9,2,9,260,09:02:09.260,45.96
9,58,11,395,09:58:11.395,45.75
10,48,35,720,10:48:35.720,45.93
16,0,4,560,16:00:04.560,43.39
10,3,9,734,10:03:09.734,46.06
14,5,40,820,14:05:40.820,39.13
11,13,40,130,11:13:40.130,46.23
10,48,18,757,10:48:18.757,45.86
13,1,30,560,13:01:30.560,40.69
12,12,32,467,12:12:32.467,40.4
12,39,24,411,12:39:24.411,38.58
11,27,39,553,11:27:39.553,43.97
16,58,44,733,16:58:44.733,43.69
11,12,12,919,11:12:12.919,45.63
11,51,28,406,11:51:28.406,42.3
12,25,47,223,12:25:47.223,39.45
10,39,18,983,10:39:18.983,46.02
12,43,5,334,12:43:05.334,39.15
14,52,34,306,14:52:34.306,43.57
12,53,52,439,12:53:52.439,40.59
9,50,26,323,09:50:26.323,46.23
11,38,58,578,11:38:58.578,42.47
14,28,23,658,14:28:23.658,42.46
15,16,12,535,15:16:12.535,42.84
15,32,54,933,15:32:54.933,42.89
9,21,52,90,09:21:52.090,46.11
12,27,20,852,12:27:20.852,40.07
15,36,0,51,15:36:00.051,44.37
11,49,16,979,11:49:16.979,42.52
15,44,42,974,15:44:42.974,42.96
9,2,8,197,09:02:08.197,46.03
12,50,54,753,12:50:54.753,40.26
14,3,20,886,14:03:20.886,38.33
16,6,42,779,16:06:42.779,43.24
13,31,59,614,13:31:59.614,42.75
9,49,43,265,09:49:43.265,46.18
11,16,4,870,11:16:04.870,45.5
13,16,2,931,13:16:02.931,40.84
12,18,29,882,12:18:29.882,39.58
11,2,30,892,11:02:30.892,45.81
9,41,57,73,09:41:57.073,45.2
11,23,51,414,11:23:51.414,44.48
15,31,14,612,15:31:14.612,43.5
9,18,19,396,09:18:19.396,45.44
10,46,53,512,10:46:53.512,44.97
13,4,44,112,13:04:44.112,41.16
12,42,51,453,12:42:51.453,39.09
11,6,37,194,11:06:37.194,46.14
15,41,14,528,15:41:14.528,43.82
15,11,26,951,15:11:26.951,42.57
16,45,15,110,16:45:15.110,44.39
9,26,45,383,09:26:45.383,44.85
15,16,56,7,15:16:56.007,43.13
16,32,17,842,16:32:17.842,43.07
9,35,23,920,09:35:23.920,44.8
10,58,39,657,10:58:39.657,45.67
14,48,42,626,14:48:42.626,44.39
15,27,47,814,15:27:47.814,43.13
15,35,59,503,15:35:59.503,44.46
11,42,45,878,11:42:45.878,42.48
10,20,51,178,10:20:51.178,46.52
12,27,19,379,12:27:19.379,40.02
14,40,51,541,14:40:51.541,43.05
13,23,15,644,13:23:15.644,42.26
15,42,35,179,15:42:35.179,43.74
15,50,26,369,15:50:26.369,42.03
16,38,59,343,16:38:59.343,44.35
10,4,45,176,10:04:45.176,45.89
16,52,8,199,16:52:08.199,43.39
13,40,39,96,13:40:39.096,43.45
11,10,10,978,11:10:10.978,45.98
14,9,18,391,14:09:18.391,39.16
11,37,6,84,11:37:06.084,43.29
12,48,47,773,12:48:47.773,39.45
16,6,19,34,16:06:19.034,42.88
9,37,34,361,09:37:34.361,44.24
10,53,50,734,10:53:50.734,45.2
14,40,44,79,14:40:44.079,43.18
9,40,17,337,09:40:17.337,44.45
10,3,25,340,10:03:25.340,45.83
10,33,5,730,10:33:05.730,47.12
13,14,34,800,13:14:34.800,40.73
14,16,8,371,14:16:08.371,40.32
9,31,22,576,09:31:22.576,45.98
12,51,36,524,12:51:36.524,40.48
9,4,37,671,09:04:37.671,46.57
9,12,42,561,09:12:42.561,45.8
13,17,30,621,13:17:30.621,41.31
13,8,40,108,13:08:40.108,40.22
14,22,27,48,14:22:27.048,41.73
9,29,12,98,09:29:12.098,46.06
15,50,4,958,15:50:04.958,42.44
11,11,40,365,11:11:40.365,46.05
14,56,54,216,14:56:54.216,43.73
15,22,46,68,15:22:46.068,44.53
16,7,33,19,16:07:33.019,43.27
9,16,20,187,09:16:20.187,45.69
10,15,15,279,10:15:15.279,46.88
12,1,2,302,12:01:02.302,41
12,1,38,815,12:01:38.815,40.75
13,18,5,802,13:18:05.802,41.84
10,43,27,516,10:43:27.516,43.87
15,52,12,564,15:52:12.564,42.08
10,14,1,525,10:14:01.525,46.89
9,49,20,759,09:49:20.759,46.5
12,50,45,852,12:50:45.852,40.06
13,10,42,555,13:10:42.555,40.39
13,12,47,774,13:12:47.774,40.44
12,14,33,756,12:14:33.756,39.34
12,59,36,514,12:59:36.514,40.68
12,46,57,544,12:46:57.544,39.08
14,55,39,513,14:55:39.513,43.02
9,34,50,329,09:34:50.329,45.15
12,20,42,8,12:20:42.008,39.25
13,18,45,883,13:18:45.883,41.84
14,29,10,948,14:29:10.948,42.41
11,8,40,770,11:08:40.770,46.46
16,29,27,780,16:29:27.780,42.12
13,17,54,401,13:17:54.401,41.96
16,15,32,545,16:15:32.545,43.37
14,8,33,354,14:08:33.354,38.91
14,54,36,683,14:54:36.683,43.78
16,27,36,132,16:27:36.132,41.9
10,19,48,476,10:19:48.476,46.93
14,45,34,227,14:45:34.227,43.73
9,12,34,438,09:12:34.438,45.61
13,25,58,400,13:25:58.400,42.24
9,22,54,132,09:22:54.132,45.54
15,42,47,628,15:42:47.628,43.54
9,42,36,806,09:42:36.806,44.71
11,28,8,883,11:28:08.883,43.39
15,50,57,341,15:50:57.341,42.51
11,18,49,960,11:18:49.960,45.83
11,55,40,742,11:55:40.742,42.46
12,58,22,454,12:58:22.454,40.3
12,0,9,456,12:00:09.456,41.64
10,50,11,709,10:50:11.709,46.22
15,32,16,857,15:32:16.857,43.47
14,18,18,673,14:18:18.673,39.97
16,5,37,466,16:05:37.466,42.76
14,40,57,1,14:40:57.001,43.02
12,15,45,847,12:15:45.847,39.29
9,46,17,602,09:46:17.602,44.87
10,3,10,158,10:03:10.158,46.01
15,52,53,143,15:52:53.143,41.88
16,48,42,562,16:48:42.562,42.48
11,58,53,381,11:58:53.381,41.93
13,27,57,410,13:27:57.410,41.59
16,46,49,116,16:46:49.116,43.66
14,4,3,266,14:04:03.266,39.01
15,12,51,765,15:12:51.765,42.79
14,38,24,652,14:38:24.652,42.97
14,36,49,194,14:36:49.194,42.75
12,50,31,621,12:50:31.621,39.9
9,41,51,15,09:41:51.015,45.49
14,43,40,28,14:43:40.028,42.49
11,7,10,54,11:07:10.054,46.54
16,23,50,787,16:23:50.787,42.62
14,30,45,534,14:30:45.534,42.59
10,34,36,703,10:34:36.703,47.99
15,47,55,606,15:47:55.606,42.68
14,39,3,753,14:39:03.753,43.1
15,21,12,574,15:21:12.574,44.07
10,24,51,882,10:24:51.882,47.37
13,8,8,878,13:08:08.878,40.09
16,30,2,320,16:30:02.320,42.37
14,28,10,961,14:28:10.961,42.41
14,59,26,990,14:59:26.990,43.48
12,20,42,905,12:20:42.905,39.25
13,1,38,384,13:01:38.384,40.9
10,41,3,452,10:41:03.452,45.43
15,7,3,912,15:07:03.912,42.45
14,11,17,954,14:11:17.954,39.8
12,17,34,518,12:17:34.518,39.28
12,42,57,983,12:42:57.983,39.05
11,55,43,823,11:55:43.823,42.49
9,4,59,324,09:04:59.324,46.38
16,51,49,53,16:51:49.053,42.98
16,18,57,274,16:18:57.274,43.07
13,53,57,950,13:53:57.950,41.34
9,29,23,130,09:29:23.130,46.15
12,52,19,58,12:52:19.058,40.6
16,9,9,451,16:09:09.451,43.61
16,27,24,235,16:27:24.235,42.13
14,54,52,802,14:54:52.802,43.87
10,40,34,102,10:40:34.102,45.88
16,26,20,606,16:26:20.606,42.15
13,15,36,676,13:15:36.676,41.33
12,34,39,450,12:34:39.450,40.29
16,55,18,317,16:55:18.317,44.67
15,46,20,759,15:46:20.759,42.79
10,55,27,121,10:55:27.121,45.64
16,34,37,769,16:34:37.769,43.65
14,49,3,361,14:49:03.361,44.32
15,58,48,888,15:58:48.888,42.38
12,10,42,815,12:10:42.815,40.61
11,27,11,427,11:27:11.427,44.31
11,7,1,361,11:07:01.361,46.44
12,38,14,167,12:38:14.167,38.83
9,32,16,89,09:32:16.089,45.61
16,22,52,581,16:22:52.581,42.86
13,55,2,922,13:55:02.922,41.07
9,45,57,514,09:45:57.514,44.63
10,34,54,55,10:34:54.055,47.87
10,36,44,224,10:36:44.224,46.62
15,24,47,731,15:24:47.731,43.96
9,31,30,581,09:31:30.581,46.22
15,59,57,844,15:59:57.844,43.33
15,21,42,933,15:21:42.933,43.63
10,57,40,233,10:57:40.233,45.08
13,14,2,559,13:14:02.559,40.82
13,49,20,353,13:49:20.353,42.52
10,37,51,864,10:37:51.864,46.24
12,47,31,194,12:47:31.194,39.88
14,23,35,695,14:23:35.695,41.82
10,28,40,754,10:28:40.754,48.2
13,3,37,970,13:03:37.970,41.92
10,34,25,51,10:34:25.051,48.34
10,2,10,21,10:02:10.021,46.01
13,52,52,282,13:52:52.282,42.03
14,3,50,596,14:03:50.596,38.92
12,29,39,683,12:29:39.683,39.36
16,39,14,462,16:39:14.462,44.6
9,55,26,681,09:55:26.681,45.02
13,3,0,4,13:03:00.004,41.65
16,29,35,227,16:29:35.227,42.17
14,5,14,606,14:05:14.606,39.08
11,1,14,759,11:01:14.759,46.84
14,49,14,966,14:49:14.966,44.24
11,38,10,741,11:38:10.741,42.17
12,45,23,451,12:45:23.451,39.5
13,9,22,20,13:09:22.020,40.34
13,10,23,629,13:10:23.629,40.45
11,6,13,25,11:06:13.025,46.08
11,3,30,228,11:03:30.228,46.34
15,26,11,85,15:26:11.085,42.67
12,13,13,828,12:13:13.828,40.11
10,38,58,641,10:38:58.641,46.22
14,14,32,515,14:14:32.515,39.81
11,54,12,814,11:54:12.814,41.62
14,31,1,55,14:31:01.055,42.63
12,9,28,880,12:09:28.880,40.9
9,53,38,930,09:53:38.930,45.06
12,38,13,550,12:38:13.550,38.82
13,11,44,854,13:11:44.854,40.04
9,21,58,663,09:21:58.663,45.99
12,34,52,502,12:34:52.502,39.99
15,47,44,117,15:47:44.117,42.61
16,45,3,820,16:45:03.820,44.4
13,57,49,49,13:57:49.049,39.7
9,10,13,285,09:10:13.285,46.09
15,46,34,878,15:46:34.878,43.01
12,54,17,581,12:54:17.581,40.84
16,32,13,952,16:32:13.952,42.93
16,34,54,13,16:34:54.013,43.69
11,0,52,853,11:00:52.853,46.74
11,36,27,512,11:36:27.512,42.78
11,6,32,880,11:06:32.880,46.07
16,26,51,370,16:26:51.370,42.13
16,3,49,877,16:03:49.877,42.24
13,45,20,712,13:45:20.712,43.3
9,58,51,407,09:58:51.407,45.15
14,18,16,840,14:18:16.840,39.95
10,13,49,138,10:13:49.138,46.83
